domain,term,p_pos,p_neg,class
fashion,negativos,0.6,0.4,positive
fashion,inteira,0.2857142857142857,0.7142857142857143,negative
fashion,razoavel,0.7,0.3,positive
fashion,prima,0.5,0.5,negative
fashion,atenciosa,1.0,0.0,positive
fashion,adequadas,0.625,0.375,positive
fashion,nacional,0.3333333333333333,0.6666666666666666,negative
fashion,inútil,0.2,0.8,negative
fashion,funcional,1.0,0.0,positive
fashion,microfibra,0.5,0.5,negative
fashion,negativa,0.6,0.4,positive
fashion,sensível,1.0,0.0,positive
fashion,compridas,1.0,0.0,positive
fashion,novos,0.75,0.25,positive
fashion,belo,1.0,0.0,positive
fashion,liso,0.3333333333333333,0.6666666666666666,negative
fashion,size,0.6666666666666666,0.3333333333333333,positive
fashion,positivos,0.5,0.5,negative
fashion,poliester,0.375,0.625,negative
fashion,tradicional,0.75,0.25,positive
fashion,direto,0.5714285714285714,0.4285714285714285,positive
fashion,exigente,1.0,0.0,positive
fashion,íntimas,0.6,0.4,positive
fashion,divertida,1.0,0.0,positive
fashion,cor,0.6613262127280819,0.3386737872719181,positive
fashion,casuais,1.0,0.0,positive
fashion,grossinho,1.0,0.0,positive
fashion,colorida,0.4,0.6,negative
fashion,estilosa,0.7142857142857143,0.2857142857142857,positive
fashion,certinha,0.8333333333333334,0.1666666666666666,positive
fashion,desproporcionais,0.0,1.0,negative
fashion,aberta,0.5833333333333334,0.4166666666666667,positive
fashion,completo,0.3333333333333333,0.6666666666666666,negative
fashion,varios,0.6666666666666666,0.3333333333333333,positive
fashion,inferiores,0.5,0.5,negative
fashion,físicos,1.0,0.0,positive
fashion,independente,0.3333333333333333,0.6666666666666666,negative
fashion,gritante,1.0,0.0,positive
fashion,charmoso,1.0,0.0,positive
fashion,extra,0.4,0.6,negative
fashion,responsável,0.75,0.25,positive
fashion,sujo,0.1666666666666666,0.8333333333333334,negative
fashion,chato,0.6666666666666666,0.3333333333333333,positive
fashion,péssimos,0.0,1.0,negative
fashion,reta,0.6200980392156863,0.3799019607843137,positive
fashion,errado,0.2615384615384615,0.7384615384615385,negative
fashion,apaixonada,1.0,0.0,positive
fashion,baixinha,1.0,0.0,positive
fashion,tamanho,0.6551724137931034,0.3448275862068966,positive
fashion,aconchegante,1.0,0.0,positive
fashion,irregular,0.0,1.0,negative
fashion,pras,0.71875,0.28125,positive
fashion,fresquinhas,1.0,0.0,positive
fashion,negativas,0.75,0.25,positive
fashion,encorpado,1.0,0.0,positive
fashion,chateada,0.125,0.875,negative
fashion,decepcionada,0.0196078431372549,0.9803921568627452,negative
fashion,decente,0.7142857142857143,0.2857142857142857,positive
fashion,terrível,0.25,0.75,negative
fashion,bege,0.5555555555555556,0.4444444444444444,positive
fashion,rápidos,1.0,0.0,positive
fashion,físico,0.875,0.125,positive
fashion,traseira,0.5,0.5,negative
fashion,horrivel,0.0,1.0,negative
fashion,direito,0.3333333333333333,0.6666666666666666,negative
fashion,fofo,1.0,0.0,positive
fashion,coloridas,0.125,0.875,negative
fashion,azulado,0.25,0.75,negative
fashion,magras,0.8,0.2,positive
fashion,errada,0.2238805970149253,0.7761194029850746,negative
fashion,gigantes,0.2857142857142857,0.7142857142857143,negative
fashion,atrativo,0.5,0.5,negative
fashion,suficiente,0.7272727272727273,0.2727272727272727,positive
fashion,aceitavel,1.0,0.0,positive
fashion,áspera,0.5,0.5,negative
fashion,estreitas,0.3333333333333333,0.6666666666666666,negative
fashion,compatíveis,0.5,0.5,negative
fashion,próximo,0.8571428571428571,0.1428571428571428,positive
fashion,skinny,0.3636363636363637,0.6363636363636364,negative
fashion,frescas,0.75,0.25,positive
fashion,varias,0.3333333333333333,0.6666666666666666,negative
fashion,longos,1.0,0.0,positive
fashion,grossinha,1.0,0.0,positive
fashion,irregulares,0.0,1.0,negative
fashion,fixa,0.75,0.25,positive
fashion,receoso,1.0,0.0,positive
fashion,aleatórias,0.6666666666666666,0.3333333333333333,positive
fashion,apertados,0.5,0.5,negative
fashion,tamnho,0.6363636363636364,0.3636363636363637,positive
fashion,pretos,1.0,0.0,positive
fashion,fraquinha,0.1666666666666666,0.8333333333333334,negative
fashion,indiscutível,1.0,0.0,positive
fashion,pratico,1.0,0.0,positive
fashion,profundos,0.75,0.25,positive
fashion,unica,0.6,0.4,positive
fashion,chumbo,0.5,0.5,negative
fashion,compativel,0.75,0.25,positive
