domain,term,p_pos,p_neg,class
auto,grosseiro,0.2,0.8,negative
auto,principais,0.8,0.2,positive
auto,intacto,1.0,0.0,positive
auto,longos,0.5454545454545454,0.4545454545454545,positive
auto,idêntica,1.0,0.0,positive
auto,externos,1.0,0.0,positive
auto,ergonômico,1.0,0.0,positive
auto,fumê,1.0,0.0,positive
auto,finas,0.75,0.25,positive
auto,terrível,0.3333333333333333,0.6666666666666666,negative
auto,lisa,1.0,0.0,positive
auto,horríveis,0.4,0.6,negative
auto,online,1.0,0.0,positive
auto,plástica,0.7857142857142857,0.2142857142857142,positive
auto,técnica,0.8333333333333334,0.1666666666666666,positive
auto,média,0.8181818181818182,0.1818181818181818,positive
auto,mediana,1.0,0.0,positive
auto,honesto,1.0,0.0,positive
auto,gorduroso,1.0,0.0,positive
auto,infantil,1.0,0.0,positive
auto,larga,1.0,0.0,positive
auto,compativel,1.0,0.0,positive
auto,fosco,0.7142857142857143,0.2857142857142857,positive
auto,refletiva,0.75,0.25,positive
auto,ligado,0.7878787878787878,0.2121212121212121,positive
auto,ambiente,0.75,0.25,positive
auto,ruins,0.5,0.5,negative
auto,brancas,1.0,0.0,positive
auto,frio,1.0,0.0,positive
auto,clean,1.0,0.0,positive
auto,sozinha,0.8571428571428571,0.1428571428571428,positive
auto,apaixonada,1.0,0.0,positive
auto,vazio,0.4,0.6,negative
auto,triste,0.3333333333333333,0.6666666666666666,negative
auto,residencial,1.0,0.0,positive
auto,fofinha,1.0,0.0,positive
auto,preso,0.7241379310344828,0.2758620689655172,positive
auto,atrativo,0.75,0.25,positive
auto,obrigada,0.9411764705882352,0.0588235294117647,positive
auto,pesados,0.5,0.5,negative
auto,justa,0.84375,0.15625,positive
auto,folgado,0.8571428571428571,0.1428571428571428,positive
auto,tortas,0.0,1.0,negative
auto,negativos,0.75,0.25,positive
auto,inovador,1.0,0.0,positive
auto,notável,1.0,0.0,positive
auto,lacrado,0.9166666666666666,0.0833333333333333,positive
auto,lavável,1.0,0.0,positive
auto,curtas,1.0,0.0,positive
auto,inacreditável,1.0,0.0,positive
auto,soltos,0.75,0.25,positive
auto,liso,1.0,0.0,positive
auto,foam,1.0,0.0,positive
auto,essencial,1.0,0.0,positive
auto,traseiros,0.3333333333333333,0.6666666666666666,negative
auto,garantida,1.0,0.0,positive
auto,internos,0.6666666666666666,0.3333333333333333,positive
auto,convencional,0.8,0.2,positive
auto,smart,0.7272727272727273,0.2727272727272727,positive
auto,regular,0.8333333333333334,0.1666666666666666,positive
auto,òtimo,1.0,0.0,positive
auto,imediato,1.0,0.0,positive
auto,compacta,1.0,0.0,positive
auto,líquido,0.7428571428571429,0.2571428571428571,positive
auto,solta,0.4545454545454545,0.5454545454545454,negative
auto,gigante,0.75,0.25,positive
auto,unica,0.8,0.2,positive
auto,duradoura,1.0,0.0,positive
auto,seguras,1.0,0.0,positive
auto,pronto,1.0,0.0,positive
auto,internas,1.0,0.0,positive
auto,preocupado,1.0,0.0,positive
auto,antigos,1.0,0.0,positive
auto,robustos,1.0,0.0,positive
auto,tradicionais,1.0,0.0,positive
auto,automotiva,1.0,0.0,positive
auto,amarelo,1.0,0.0,positive
auto,micro,0.8,0.2,positive
auto,móveis,1.0,0.0,positive
auto,magnético,0.8,0.2,positive
auto,adicional,0.875,0.125,positive
auto,independente,0.6666666666666666,0.3333333333333333,positive
auto,insegura,0.6666666666666666,0.3333333333333333,positive
auto,caros,1.0,0.0,positive
auto,acústico,1.0,0.0,positive
auto,possivel,0.8,0.2,positive
auto,visível,1.0,0.0,positive
auto,escrito,0.8428571428571429,0.1571428571428571,positive
auto,similares,1.0,0.0,positive
auto,superficial,0.5,0.5,negative
auto,material,0.8679245283018868,0.1320754716981132,positive
auto,bela,0.8,0.2,positive
auto,doce,0.5,0.5,negative
auto,execelente,1.0,0.0,positive
auto,baita,0.5,0.5,negative
auto,chinês,1.0,0.0,positive
auto,incompatível,0.0,1.0,negative
auto,baixíssima,0.0,1.0,negative
auto,último,0.5,0.5,negative
auto,eventuais,1.0,0.0,positive
auto,cheias,1.0,0.0,positive
auto,inclinado,0.75,0.25,positive
auto,vazia,0.5,0.5,negative
auto,eficientes,0.5,0.5,negative
auto,inútil,0.0,1.0,negative
auto,úmido,1.0,0.0,positive
auto,inexistente,0.0,1.0,negative
auto,torto,0.3333333333333333,0.6666666666666666,negative
auto,diárias,1.0,0.0,positive
auto,extras,0.6666666666666666,0.3333333333333333,positive
auto,exato,0.75,0.25,positive
auto,musicais,1.0,0.0,positive
auto,chatinho,1.0,0.0,positive
auto,silenciosa,1.0,0.0,positive
auto,inadmissível,0.0,1.0,negative
auto,especialista,0.75,0.25,positive
auto,pretinho,0.8461538461538461,0.1538461538461538,positive
auto,descartável,0.0,1.0,negative
auto,power,0.8636363636363636,0.1363636363636363,positive
auto,antigas,1.0,0.0,positive
auto,eletrônica,0.5,0.5,negative
auto,viva,0.8181818181818182,0.1818181818181818,positive
auto,exigente,1.0,0.0,positive
auto,convencionais,0.5,0.5,negative
auto,necessária,0.8,0.2,positive
auto,similar,1.0,0.0,positive
auto,distante,0.6666666666666666,0.3333333333333333,positive
auto,ultra,0.6666666666666666,0.3333333333333333,positive
auto,espesso,1.0,0.0,positive
auto,fixado,0.9166666666666666,0.0833333333333333,positive
auto,tradicional,1.0,0.0,positive
auto,sintético,1.0,0.0,positive
auto,mono,0.5,0.5,negative
auto,instável,0.5,0.5,negative
auto,desligado,0.8571428571428571,0.1428571428571428,positive
auto,semelhantes,1.0,0.0,positive
auto,verdadeira,0.3333333333333333,0.6666666666666666,negative
auto,limitado,0.0,1.0,negative
auto,aguardo,0.2857142857142857,0.7142857142857143,negative
auto,insatisfeita,0.25,0.75,negative
auto,insuportável,0.6666666666666666,0.3333333333333333,positive
auto,atual,0.7647058823529411,0.2352941176470588,positive
auto,absurda,0.4285714285714285,0.5714285714285714,negative
auto,fenomenal,1.0,0.0,positive
auto,difíceis,1.0,0.0,positive
auto,iguais,1.0,0.0,positive
auto,passado,0.6666666666666666,0.3333333333333333,positive
auto,elétrica,1.0,0.0,positive
auto,quinta,0.8333333333333334,0.1666666666666666,positive
auto,sanguíneo,1.0,0.0,positive
auto,descolado,0.2,0.8,negative
auto,dianteiro,0.3333333333333333,0.6666666666666666,negative
auto,específico,0.8333333333333334,0.1666666666666666,positive
auto,contrário,0.7777777777777778,0.2222222222222222,positive
auto,varias,0.7777777777777778,0.2222222222222222,positive
auto,mudo,0.5555555555555556,0.4444444444444444,positive
auto,digital,1.0,0.0,positive
auto,elétrico,0.25,0.75,negative
auto,eletrônicos,0.8,0.2,positive
auto,especial,0.6428571428571429,0.3571428571428571,positive
auto,alinhado,0.0,1.0,negative
auto,carregado,0.7989690721649485,0.2010309278350515,positive
auto,puro,0.5,0.5,negative
auto,falsa,0.0,1.0,negative
auto,duvidosa,0.0,1.0,negative
auto,agradavel,1.0,0.0,positive
auto,pessoal,1.0,0.0,positive
auto,otimos,1.0,0.0,positive
auto,profundo,1.0,0.0,positive
auto,líquida,1.0,0.0,positive
auto,perdido,0.1428571428571428,0.8571428571428571,negative
auto,leigo,0.6666666666666666,0.3333333333333333,positive
auto,manual,0.8965517241379308,0.1034482758620689,positive
auto,inicial,0.6363636363636364,0.3636363636363637,positive
auto,reforçado,1.0,0.0,positive
auto,deitado,1.0,0.0,positive
auto,baratas,1.0,0.0,positive
auto,verde,0.3333333333333333,0.6666666666666666,negative
auto,fofos,1.0,0.0,positive
auto,isolante,1.0,0.0,positive
auto,materno,1.0,0.0,positive
auto,recomendável,1.0,0.0,positive
auto,amarela,0.6666666666666666,0.3333333333333333,positive
auto,imperceptível,0.75,0.25,positive
auto,adaptável,1.0,0.0,positive
auto,fofa,0.75,0.25,positive
auto,inclinada,0.5,0.5,negative
auto,anti,0.8113207547169812,0.1886792452830188,positive
auto,sonoro,0.5,0.5,negative
auto,intuitivo,1.0,0.0,positive
auto,ampla,1.0,0.0,positive
auto,inteira,0.75,0.25,positive
auto,plásticos,0.8333333333333334,0.1666666666666666,positive
auto,decepcionante,0.0,1.0,negative
auto,minúsculo,0.5,0.5,negative
auto,esbranquiçado,0.5,0.5,negative
auto,capacete,0.8899082568807339,0.110091743119266,positive
auto,reflexivo,1.0,0.0,positive
auto,pegajoso,1.0,0.0,positive
auto,enganoso,0.0,1.0,negative
auto,charger,0.5,0.5,negative
auto,confusa,0.5,0.5,negative
auto,individual,1.0,0.0,positive
auto,clara,0.6363636363636364,0.3636363636363637,positive
